id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EHBSAG*LOB*01*2;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104;Parking public;21;2024-07-01;Accès libre;4 Rue de Lobau 75004 Paris;48.856796, 2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50042199442811;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB012;2022-05-17T06:58:06+00:00;Non accessible;Hauteur maximale 1.90m;False;50;False;False;True;False;False;False;24/7;Direct
FR*V75*EHBSAG*LOB*02*2;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104;Parking public;21;2024-07-01;Accès libre;4 Rue de Lobau 75004 Paris;48.856796, 2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50042199442811;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB022;2022-05-17T06:57:48+00:00;Non accessible;Hauteur maximale 1.90m;False;50;False;False;True;False;False;False;24/7;Direct
FR*V75*EHBSAG*LOB*02*3;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104;Parking public;21;2024-07-01;Accès libre;4 Rue de Lobau 75004 Paris;48.856796, 2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50042199442811;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB023;2022-05-17T06:59:47+00:00;Non accessible;Hauteur maximale 1.90m;False;50;False;False;False;True;False;False;24/7;Direct
FR*V75*EHBSAE*PDA*05*2;En service;16e Arrondissement;FR*V75*PHBSAE*PDA;FRV75PHBSAEPDA;Paris | SAEMES Parking Porte d'Auteuil;75116;Parking public;15;2024-07-01;Accès libre;1-3 Av. du Général Sarrail 75016 Paris;48.846973, 2.2558389;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50091256854973;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAEPDA052;2022-10-19T16:27:17+00:00;Accessibilité inconnue;Hauteur maximale 1.85m;False;50;False;False;True;False;False;False;24/7;Direct
FR*V75*EHBSAI*AUG*03*1;En service;08e Arrondissement;FR*V75*PHBSAI*AUG;FRV75PHBSAIAUG;Paris | SAEMES Parking Saint-Augustin;;Parking public;15;2024-07-01;Accès libre;18 rue Laborde 75008 PARIS;48.87577, 2.320347;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50023671243631  (sous comptage);531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAIAUG031;2024-03-19T09:41:52+00:00;Accessible mais non réservé PMR;Véhicule electrique, hauteur 1.90 m;False;43;False;True;False;False;False;False;24/7;direct
FR*V75*E9015*03*2;En service;15e Arrondissement;FR*V75*P9015*03;FRV75P901503;Paris | Rue Antonin Mercié 2;75115;Voirie;3;2024-07-01;Accès libre;2 Rue Antonin Mercié 75015 Paris;48.828453, 2.300643;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07414471678517;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015032;2021-03-15T14:42:07+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*E9015*04*1;En service;15e Arrondissement;FR*V75*P9015*04;FRV75P901504;Paris | Rue de la Convention 99;75115;Voirie;3;2024-07-01;Accès libre;99 Rue de la Convention 75015 Paris;48.841663, 2.286931;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07431982531784;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9015041;2021-04-14T06:34:44+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9016*07*2;En service;16e Arrondissement;FR*V75*P9016*07;FRV75P901607;Paris | Boulevard Emile Augier 12;75116;Voirie;3;2024-07-01;Accès libre;12 Boulevard Emile Augier 75016 Paris;48.859184, 2.273944;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07429232893515;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9016072;2021-03-15T14:42:14+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*EPX02*01*4;En service;Paris centre;FR*V75*PPX02*01;FRV75PPX0201;Paris | Rue Notre-Dame des Victoires 21;75102;Voirie;4;2024-07-01;Accès libre;21 Rue Notre-Dame des Victoires 75002 Paris;48.869698, 2.3423247;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7184949272475;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02014;2021-05-12T10:00:05+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX02*02*3;En service;Paris centre;FR*V75*PPX02*02;FRV75PPX0202;Paris | Rue d'Alexandrie 7;75102;Voirie;4;2024-07-01;Accès libre;7 Rue d'Alexandrie 75002 Paris;48.868008, 2.3508835;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7115918881870;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02023;2021-05-19T14:10:30+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX05*04*4;En service;05e Arrondissement;FR*V75*PPX05*04;FRV75PPX0504;Paris | Rue Monge  99;75105;Voirie;5;2024-07-01;Accès libre;99 Rue Monge 75005 Paris;48.84116, 2.352454;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7359768358199;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05044;2021-06-04T14:39:44+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*04*3;En service;07e Arrondissement;FR*V75*PPX07*04;FRV75PPX0704;Paris | Avenue de Ségur  55;75107;Voirie;6;2024-07-01;Accès libre;55 Avenue de Ségur 75007 Paris;48.849297, 2.3077698;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7408827685240;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07043;2021-06-17T13:04:18+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*02*6;En service;15e Arrondissement;FR*V75*PPX15*02;FRV75PPX1502;Paris | Rue Lacordaire 56;75115;Voirie;7;2024-07-01;Accès libre;56 Rue Lacordaire 75015 Paris;48.841404, 2.28136;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7450506411570;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15026;2021-09-14T14:12:04+00:00;Non accessible;aucune restriction;True;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX20*02*3;En service;20e Arrondissement;FR*V75*PPX20*02;FRV75PPX2002;Paris | Rue de Belleville 265;75120;Voirie;7;2024-07-01;Accès libre;265 Rue de Belleville 75020 Paris;48.87559, 2.399738;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7277279198080;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20023;2021-07-07T09:21:10+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX08*07*4;En service;08e Arrondissement;FR*V75*PPX08*07;FRV75PPX0807;Paris | Rue de Rome  73;75108;Voirie;6;2024-07-01;Accès libre;73 Rue de Rome 75008 Paris;48.881832, 2.32056;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7528509309497;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08074;2021-06-17T11:35:53+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX20*05*5;En service;20e Arrondissement;FR*V75*PPX20*05;FRV75PPX2005;Paris | Boulevard de Charonne 158;75120;Voirie;6;2024-07-01;Accès libre;158 Boulevard de Charonne 75020 Paris;48.856915, 2.3941433;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7281331296577;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20055;2021-06-23T17:10:57+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX20*05*6;En service;20e Arrondissement;FR*V75*PPX20*05;FRV75PPX2005;Paris | Boulevard de Charonne 158;75120;Voirie;6;2024-07-01;Accès libre;158 Boulevard de Charonne 75020 Paris;48.856915, 2.3941433;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7281331296577;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20056;2021-06-23T17:11:13+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*02*3;En service;17e Arrondissement;FR*V75*PPX17*02;FRV75PPX1702;Paris | Place du Général Koënig 12;75117;Voirie;6;2024-07-01;Accès libre;12 Place du Général Koënig 75017 Paris;48.88112, 2.284095;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7534732174665;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17023;2021-06-24T14:05:46+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX10*03*6;En service;10e Arrondissement;FR*V75*PPX10*03;FRV75PPX1003;Paris | Avenue Richerand 11;75110;Voirie;7;2024-07-01;Accès libre;11 Avenue Richerand 75010 Paris;48.87237, 2.366288;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7172648259230;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10036;2021-07-08T11:36:26+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*04*2;En service;15e Arrondissement;FR*V75*PPX15*04;FRV75PPX1504;Paris | Rue Leblanc  19;75115;Voirie;5;2024-07-01;Accès libre;19 Rue Leblanc 75015 Paris;48.83984, 2.273328;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7432995558049;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15042;2021-06-24T13:23:23+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*03*4;En service;17e Arrondissement;FR*V75*PPX17*03;FRV75PPX1703;Paris | Place Charles Fillion  22;75117;Voirie;6;2024-07-01;Accès libre;22 Place Charles Fillion 75017 Paris;48.888447, 2.3160603;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7570043317829;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17034;2021-07-07T08:16:26+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*14*6;En service;15e Arrondissement;FR*V75*PPX15*14;FRV75PPX1514;Paris | Rue des Morillons 95;75115;Voirie;6;2024-07-01;Accès libre;95 Rue des Morillons 75015 Paris;48.831997, 2.3048475;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7420983980410;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15146;2021-07-13T13:53:56+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*04*4;En service;16e Arrondissement;FR*V75*PPX16*04;FRV75PPX1604;Paris | Rue Jean de la Fontaine 42;75116;Voirie;4;2024-07-01;Accès libre;42 Rue Jean de la Fontaine 75016 Paris;48.850998, 2.2719011;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7404920304689;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16044;2021-07-09T00:00:00+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*15*4;En service;15e Arrondissement;FR*V75*PPX15*15;FRV75PPX1515;Paris | Rue de Lourmel 79;75115;Voirie;4;2024-07-01;Accès libre;79 Rue de Lourmel 75015 Paris;48.845108, 2.287503;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7419536802472;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15154;2021-07-09T06:46:32+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*17*1;En service;15e Arrondissement;FR*V75*PPX15*17;FRV75PPX1517;Paris | Avenue de Suffren 112;75115;Voirie;6;2024-07-01;Accès libre;112 Avenue de Suffren 75015 Paris;48.848923, 2.3045475;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7458755326326;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15171;2021-07-09T06:34:22+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*04*4;En service;17e Arrondissement;FR*V75*PPX17*04;FRV75PPX1704;Paris | Avenue de la Porte Pouchet 6;75117;Voirie;6;2024-07-01;Accès libre;6 Avenue de la Porte Pouchet 75017 Paris;48.897976, 2.323452;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7504052001142;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17044;2021-07-12T13:58:22+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*08*1;En service;16e Arrondissement;FR*V75*PPX16*08;FRV75PPX1608;Paris | Avenue Théophile Gauthier 14;75116;Voirie;6;2024-07-01;Accès libre;14 Avenue Théophile Gauthier 75016 Paris;48.850754, 2.2739246;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7457018712006;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16081;2021-07-22T15:29:00+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*05*2;En service;17e Arrondissement;FR*V75*PPX17*05;FRV75PPX1705;Paris | Rue de la Jonquière 66;75117;Voirie;4;2024-07-01;Accès libre;66 Rue de la Jonquière 75017 Paris;48.894165, 2.3211582;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7548625082591;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17052;2021-07-13T12:11:39+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX18*04*4;En service;18e Arrondissement;FR*V75*PPX18*04;FRV75PPX1804;Paris | Rue Caulaincourt 17;75118;Voirie;4;2024-07-01;Accès libre;17 Rue Caulaincourt 75018 Paris;48.887253, 2.3330069;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7576555618999;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18044;2021-07-29T12:34:14+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
